ID,Set,Treatment,Contaminated,Date,Days,Stage,Week
07052024040,07052024,Co_Inoc,no,20240604,6,2A,0
07052024041,07052024,Co_Inoc,no,20240604,6,1D,0
07052024042,07052024,Co_Inoc,no,20240604,6,2A,0
07052024043,07052024,Co_Inoc,no,20240604,6,2B,0
07052024044,07052024,Co_Inoc,no,20240604,6,1C,0
07052024045,07052024,Co_Inoc,no,20240604,6,1D,0
07052024046,07052024,Co_Inoc,no,20240604,6,1D,0
07052024047,07052024,Co_Inoc,no,20240604,6,1D,0
07052024048,07052024,Co_Inoc,no,20240604,6,1A,0
07052024001,07052024,Control,yes,20240607,9,2A,1
07052024002,07052024,Control,no,20240607,9,2A,1
07052024003,07052024,Control,no,20240607,9,1C,1
07052024005,07052024,Control,no,20240607,9,1C,1
07052024006,07052024,Control,no,20240607,9,1A,1
07052024007,07052024,Control,no,20240607,9,1B,1
07052024008,07052024,Control,no,20240607,9,2A,1
07052024009,07052024,Control,no,20240607,9,1A,1
07052024010,07052024,Control,no,20240607,9,2A,1
07052024011,07052024,Control,no,20240607,9,2A,1
07052024012,07052024,Control,no,20240607,9,1D,1
07052024013,07052024,Ceno,no,20240607,9,2A,1
07052024014,07052024,Ceno,no,20240607,9,1D,1
07052024015,07052024,Ceno,no,20240607,9,1A,1
07052024016,07052024,Ceno,no,20240607,9,1D,1
07052024017,07052024,Ceno,no,20240607,9,2A,1
07052024018,07052024,Ceno,no,20240607,9,2A,1
07052024019,07052024,Ceno,no,20240607,9,1D,1
07052024020,07052024,Ceno,no,20240607,9,1C,1
07052024021,07052024,Ceno,no,20240607,9,1D,1
07052024022,07052024,Ceno,no,20240607,9,1A,1
07052024023,07052024,Ceno,no,20240607,9,1D,1
07052024024,07052024,Ceno,no,20240607,9,2A,1
07052024025,07052024,Pilo,no,20240607,9,1D,1
07052024026,07052024,Pilo,no,20240607,9,1D,1
07052024027,07052024,Pilo,no,20240607,9,1D,1
07052024028,07052024,Pilo,no,20240607,9,2A,1
07052024029,07052024,Pilo,no,20240607,9,1C,1
07052024030,07052024,Pilo,no,20240607,9,1D,1
07052024031,07052024,Pilo,no,20240607,9,2A,1
07052024032,07052024,Pilo,no,20240607,9,1D,1
07052024033,07052024,Pilo,no,20240607,9,2A,1
07052024035,07052024,Pilo,no,20240607,9,1D,1
07052024036,07052024,Pilo,no,20240607,9,1D,1
07052024037,07052024,Co_Inoc,no,20240607,9,1C,1
07052024038,07052024,Co_Inoc,no,20240607,9,1B,1
07052024039,07052024,Co_Inoc,no,20240607,9,1D,1
07052024040,07052024,Co_Inoc,no,20240607,9,2A,1
07052024041,07052024,Co_Inoc,no,20240607,9,2A,1
07052024042,07052024,Co_Inoc,no,20240607,9,2A,1
07052024043,07052024,Co_Inoc,no,20240607,9,2B,1
07052024044,07052024,Co_Inoc,no,20240607,9,1C,1
07052024045,07052024,Co_Inoc,no,20240607,9,1D,1
07052024046,07052024,Co_Inoc,no,20240607,9,1D,1
07052024047,07052024,Co_Inoc,no,20240607,9,2A,1
07052024048,07052024,Co_Inoc,no,20240607,9,1A,1
07052024001,07052024,Control,yes,20240611,13,2A,1
07052024002,07052024,Control,no,20240611,13,2A,1
07052024003,07052024,Control,no,20240611,13,1D,1
07052024005,07052024,Control,no,20240611,13,1C,1
07052024006,07052024,Control,no,20240611,13,1A,1
07052024007,07052024,Control,no,20240611,13,1C,1
07052024008,07052024,Control,no,20240611,13,2A,1
07052024009,07052024,Control,no,20240611,13,1A,1
07052024010,07052024,Control,no,20240611,13,2A,1
07052024011,07052024,Control,no,20240611,13,2B,1
07052024012,07052024,Control,no,20240611,13,1D,1
07052024013,07052024,Ceno,no,20240611,13,2A,1
07052024014,07052024,Ceno,no,20240611,13,1D,1
07052024015,07052024,Ceno,no,20240611,13,1A,1
07052024016,07052024,Ceno,no,20240611,13,2A,1
07052024017,07052024,Ceno,no,20240611,13,2A,1
07052024018,07052024,Ceno,no,20240611,13,2A,1
07052024019,07052024,Ceno,no,20240611,13,1D,1
07052024020,07052024,Ceno,no,20240611,13,1D,1
07052024021,07052024,Ceno,no,20240611,13,1D,1
07052024022,07052024,Ceno,no,20240611,13,1A,1
07052024023,07052024,Ceno,no,20240611,13,1D,1
07052024024,07052024,Ceno,no,20240611,13,2A,1
07052024025,07052024,Pilo,no,20240611,13,2A,1
07052024026,07052024,Pilo,no,20240611,13,2A,1
07052024027,07052024,Pilo,no,20240611,13,2A,1
07052024028,07052024,Pilo,no,20240611,13,2A,1
07052024029,07052024,Pilo,no,20240611,13,1C,1
07052024030,07052024,Pilo,no,20240611,13,1D,1
07052024031,07052024,Pilo,no,20240611,13,2B,1
07052024032,07052024,Pilo,no,20240611,13,2A,1
07052024033,07052024,Pilo,no,20240611,13,2A,1
07052024035,07052024,Pilo,no,20240611,13,2B,1
07052024036,07052024,Pilo,no,20240611,13,1D,1
07052024037,07052024,Co_Inoc,no,20240611,13,1C,1
07052024038,07052024,Co_Inoc,no,20240611,13,1C,1
07052024039,07052024,Co_Inoc,no,20240611,13,2A,1
07052024040,07052024,Co_Inoc,no,20240611,13,2A,1
07052024041,07052024,Co_Inoc,no,20240611,13,2A,1
07052024042,07052024,Co_Inoc,no,20240611,13,2A,1
07052024043,07052024,Co_Inoc,no,20240611,13,2B,1
07052024044,07052024,Co_Inoc,no,20240611,13,1D,1
07052024045,07052024,Co_Inoc,no,20240611,13,1D,1
07052024046,07052024,Co_Inoc,no,20240611,13,2A,1
07052024047,07052024,Co_Inoc,no,20240611,13,2A,1
07052024048,07052024,Co_Inoc,no,20240611,13,1A,1
07052024001,07052024,Control,yes,20240613,15,2A,2
07052024002,07052024,Control,no,20240613,15,2A,2
07052024003,07052024,Control,no,20240613,15,2B,2
07052024005,07052024,Control,no,20240613,15,1C,2
07052024006,07052024,Control,no,20240613,15,1A,2
07052024007,07052024,Control,no,20240613,15,1C,2
07052024008,07052024,Control,no,20240613,15,2A,2
07052024009,07052024,Control,no,20240613,15,1A,2
07052024010,07052024,Control,no,20240613,15,2A,2
07052024011,07052024,Control,no,20240613,15,2B,2
07052024012,07052024,Control,no,20240613,15,1D,2
07052024013,07052024,Ceno,no,20240613,15,2A,2
07052024014,07052024,Ceno,no,20240613,15,1D,2
07052024015,07052024,Ceno,no,20240613,15,1A,2
07052024016,07052024,Ceno,no,20240613,15,2A,2
07052024017,07052024,Ceno,no,20240613,15,2A,2
07052024018,07052024,Ceno,no,20240613,15,2A,2
07052024019,07052024,Ceno,no,20240613,15,1D,2
07052024020,07052024,Ceno,no,20240613,15,1D,2
07052024021,07052024,Ceno,no,20240613,15,1D,2
07052024022,07052024,Ceno,no,20240613,15,1A,2
07052024023,07052024,Ceno,no,20240613,15,1D,2
07052024024,07052024,Ceno,no,20240613,15,2A,2
07052024025,07052024,Pilo,no,20240613,15,2A,2
07052024026,07052024,Pilo,no,20240613,15,2A,2
07052024027,07052024,Pilo,no,20240613,15,2A,2
07052024028,07052024,Pilo,no,20240613,15,2A,2
07052024029,07052024,Pilo,no,20240613,15,1C,2
07052024030,07052024,Pilo,no,20240613,15,1D,2
07052024031,07052024,Pilo,no,20240613,15,2B,2
07052024032,07052024,Pilo,no,20240613,15,2B,2
07052024033,07052024,Pilo,no,20240613,15,2A,2
07052024035,07052024,Pilo,no,20240613,15,2B,2
07052024036,07052024,Pilo,no,20240613,15,1D,2
07052024037,07052024,Co_Inoc,no,20240613,15,1C,2
07052024038,07052024,Co_Inoc,no,20240613,15,1C,2
07052024039,07052024,Co_Inoc,no,20240613,15,2A,2
07052024040,07052024,Co_Inoc,no,20240613,15,2A,2
07052024041,07052024,Co_Inoc,no,20240613,15,2A,2
07052024042,07052024,Co_Inoc,no,20240613,15,2A,2
07052024043,07052024,Co_Inoc,no,20240613,15,2B,2
07052024044,07052024,Co_Inoc,no,20240613,15,2A,2
07052024045,07052024,Co_Inoc,no,20240613,15,1D,2
07052024046,07052024,Co_Inoc,no,20240613,15,2A,2
07052024047,07052024,Co_Inoc,no,20240613,15,2A,2
07052024048,07052024,Co_Inoc,no,20240613,15,1A,2
07052024001,07052024,Control,yes,20240618,20,2A,2
07052024002,07052024,Control,no,20240618,20,2B,2
07052024003,07052024,Control,no,20240618,20,2C,2
07052024005,07052024,Control,no,20240618,20,1D,2
07052024006,07052024,Control,no,20240618,20,1A,2
07052024007,07052024,Control,no,20240618,20,1C,2
07052024008,07052024,Control,no,20240618,20,2A,2
07052024009,07052024,Control,no,20240618,20,1A,2
07052024010,07052024,Control,no,20240618,20,2B,2
07052024011,07052024,Control,no,20240618,20,2B,2
07052024012,07052024,Control,no,20240618,20,1D,2
07052024013,07052024,Ceno,no,20240618,20,2A,2
07052024014,07052024,Ceno,no,20240618,20,1D,2
07052024015,07052024,Ceno,no,20240618,20,1A,2
07052024016,07052024,Ceno,no,20240618,20,2A,2
07052024017,07052024,Ceno,no,20240618,20,2A,2
07052024018,07052024,Ceno,no,20240618,20,2A,2
07052024019,07052024,Ceno,no,20240618,20,1D,2
07052024020,07052024,Ceno,no,20240618,20,2A,2
07052024021,07052024,Ceno,no,20240618,20,2A,2
07052024022,07052024,Ceno,no,20240618,20,1A,2
07052024023,07052024,Ceno,no,20240618,20,1D,2
07052024024,07052024,Ceno,no,20240618,20,2A,2
07052024025,07052024,Pilo,no,20240618,20,2A,2
07052024026,07052024,Pilo,no,20240618,20,2A,2
07052024027,07052024,Pilo,no,20240618,20,2B,2
07052024028,07052024,Pilo,no,20240618,20,2B,2
07052024029,07052024,Pilo,no,20240618,20,1D,2
07052024030,07052024,Pilo,no,20240618,20,2A,2
07052024031,07052024,Pilo,no,20240618,20,2C,2
07052024032,07052024,Pilo,no,20240618,20,2B,2
07052024033,07052024,Pilo,no,20240618,20,2B,2
07052024035,07052024,Pilo,no,20240618,20,2C,2
07052024036,07052024,Pilo,no,20240618,20,1D,2
07052024037,07052024,Co_Inoc,no,20240618,20,1D,2
07052024038,07052024,Co_Inoc,no,20240618,20,1C,2
07052024039,07052024,Co_Inoc,no,20240618,20,2A,2
07052024040,07052024,Co_Inoc,no,20240618,20,2A,2
07052024041,07052024,Co_Inoc,no,20240618,20,2A,2
07052024042,07052024,Co_Inoc,no,20240618,20,2B,2
07052024043,07052024,Co_Inoc,no,20240618,20,2B,2
07052024044,07052024,Co_Inoc,no,20240618,20,2A,2
07052024045,07052024,Co_Inoc,no,20240618,20,1D,2
07052024046,07052024,Co_Inoc,no,20240618,20,2B,2
07052024047,07052024,Co_Inoc,no,20240618,20,2A,2
07052024048,07052024,Co_Inoc,no,20240618,20,1A,2
07052024001,07052024,Control,yes,20240620,22,2B,3
07052024002,07052024,Control,no,20240620,22,2B,3
07052024003,07052024,Control,no,20240620,22,2C,3
07052024005,07052024,Control,no,20240620,22,1D,3
07052024006,07052024,Control,no,20240620,22,1A,3
07052024007,07052024,Control,no,20240620,22,1C,3
07052024008,07052024,Control,no,20240620,22,2A,3
07052024009,07052024,Control,no,20240620,22,1A,3
07052024010,07052024,Control,no,20240620,22,2B,3
07052024011,07052024,Control,no,20240620,22,2C,3
07052024012,07052024,Control,no,20240620,22,2A,3
07052024013,07052024,Ceno,no,20240620,22,2B,3
07052024014,07052024,Ceno,no,20240620,22,1D,3
07052024015,07052024,Ceno,no,20240620,22,1A,3
07052024016,07052024,Ceno,no,20240620,22,2A,3
07052024017,07052024,Ceno,no,20240620,22,2A,3
07052024018,07052024,Ceno,no,20240620,22,2A,3
07052024019,07052024,Ceno,no,20240620,22,1D,3
07052024020,07052024,Ceno,no,20240620,22,2A,3
07052024021,07052024,Ceno,no,20240620,22,2A,3
07052024022,07052024,Ceno,no,20240620,22,1A,3
07052024023,07052024,Ceno,no,20240620,22,1D,3
07052024024,07052024,Ceno,no,20240620,22,2A,3
07052024025,07052024,Pilo,no,20240620,22,2A,3
07052024026,07052024,Pilo,no,20240620,22,2A,3
07052024027,07052024,Pilo,no,20240620,22,2B,3
07052024028,07052024,Pilo,no,20240620,22,2C,3
07052024029,07052024,Pilo,no,20240620,22,2B,3
07052024030,07052024,Pilo,no,20240620,22,2B,3
07052024031,07052024,Pilo,no,20240620,22,2C,3
07052024032,07052024,Pilo,no,20240620,22,2C,3
07052024033,07052024,Pilo,no,20240620,22,2B,3
07052024035,07052024,Pilo,no,20240620,22,2C,3
07052024036,07052024,Pilo,no,20240620,22,2A,3
07052024037,07052024,Co_Inoc,no,20240620,22,1D,3
07052024038,07052024,Co_Inoc,no,20240620,22,1C,3
07052024039,07052024,Co_Inoc,no,20240620,22,2A,3
07052024040,07052024,Co_Inoc,no,20240620,22,2A,3
07052024041,07052024,Co_Inoc,no,20240620,22,2A,3
07052024042,07052024,Co_Inoc,no,20240620,22,2B,3
07052024043,07052024,Co_Inoc,no,20240620,22,2B,3
07052024044,07052024,Co_Inoc,no,20240620,22,2A,3
07052024045,07052024,Co_Inoc,no,20240620,22,1D,3
07052024046,07052024,Co_Inoc,no,20240620,22,2B,3
07052024047,07052024,Co_Inoc,no,20240620,22,2A,3
07052024048,07052024,Co_Inoc,no,20240620,22,1A,3
07052024001,07052024,Control,yes,20240625,27,2B,3
07052024002,07052024,Control,no,20240625,27,2C,3
07052024003,07052024,Control,no,20240625,27,2C,3
07052024005,07052024,Control,no,20240625,27,1D,3
07052024006,07052024,Control,no,20240625,27,1B,3
07052024007,07052024,Control,no,20240625,27,1D,3
07052024008,07052024,Control,no,20240625,27,2A,3
07052024009,07052024,Control,no,20240625,27,1A,3
07052024010,07052024,Control,no,20240625,27,2B,3
07052024011,07052024,Control,no,20240625,27,2C,3
07052024012,07052024,Control,no,20240625,27,2A,3
07052024013,07052024,Ceno,no,20240625,27,2B,3
07052024014,07052024,Ceno,no,20240625,27,1D,3
07052024015,07052024,Ceno,no,20240625,27,1A,3
07052024016,07052024,Ceno,no,20240625,27,2A,3
07052024017,07052024,Ceno,no,20240625,27,2A,3
07052024018,07052024,Ceno,no,20240625,27,2A,3
07052024019,07052024,Ceno,no,20240625,27,1D,3
07052024020,07052024,Ceno,no,20240625,27,2A,3
07052024021,07052024,Ceno,no,20240625,27,2A,3
07052024022,07052024,Ceno,no,20240625,27,1A,3
07052024023,07052024,Ceno,no,20240625,27,2A,3
07052024024,07052024,Ceno,no,20240625,27,2A,3
07052024025,07052024,Pilo,no,20240625,27,2B,3
07052024026,07052024,Pilo,no,20240625,27,2B,3
07052024027,07052024,Pilo,no,20240625,27,2C,3
07052024028,07052024,Pilo,no,20240625,27,2C,3
07052024029,07052024,Pilo,no,20240625,27,2C,3
07052024030,07052024,Pilo,no,20240625,27,2B,3
07052024031,07052024,Pilo,no,20240625,27,2D,3
07052024032,07052024,Pilo,no,20240625,27,2C,3
07052024033,07052024,Pilo,no,20240625,27,2C,3
07052024035,07052024,Pilo,no,20240625,27,2C,3
07052024036,07052024,Pilo,no,20240625,27,2A,3
07052024037,07052024,Co_Inoc,no,20240625,27,1D,3
07052024038,07052024,Co_Inoc,no,20240625,27,1D,3
07052024039,07052024,Co_Inoc,no,20240625,27,2B,3
07052024040,07052024,Co_Inoc,no,20240625,27,2A,3
07052024041,07052024,Co_Inoc,no,20240625,27,2A,3
07052024042,07052024,Co_Inoc,no,20240625,27,2B,3
07052024043,07052024,Co_Inoc,no,20240625,27,2C,3
07052024044,07052024,Co_Inoc,no,20240625,27,2A,3
07052024045,07052024,Co_Inoc,no,20240625,27,2A,3
07052024046,07052024,Co_Inoc,no,20240625,27,2B,3
07052024047,07052024,Co_Inoc,no,20240625,27,2A,3
07052024048,07052024,Co_Inoc,no,20240625,27,1A,3
07052024001,07052024,Control,yes,20240627,29,2C,4
07052024002,07052024,Control,no,20240627,29,2C,4
07052024003,07052024,Control,no,20240627,29,2C,4
07052024005,07052024,Control,no,20240627,29,2A,4
07052024006,07052024,Control,no,20240627,29,1B,4
07052024007,07052024,Control,no,20240627,29,1D,4
07052024008,07052024,Control,no,20240627,29,2A,4
07052024009,07052024,Control,no,20240627,29,1A,4
07052024010,07052024,Control,no,20240627,29,2B,4
07052024011,07052024,Control,no,20240627,29,2C,4
07052024012,07052024,Control,no,20240627,29,2B,4
07052024013,07052024,Ceno,no,20240627,29,2B,4
07052024014,07052024,Ceno,no,20240627,29,1D,4
07052024015,07052024,Ceno,no,20240627,29,1A,4
07052024016,07052024,Ceno,no,20240627,29,2A,4
07052024017,07052024,Ceno,no,20240627,29,2A,4
07052024018,07052024,Ceno,no,20240627,29,2A,4
07052024019,07052024,Ceno,no,20240627,29,1D,4
07052024020,07052024,Ceno,no,20240627,29,2A,4
07052024021,07052024,Ceno,no,20240627,29,2A,4
07052024022,07052024,Ceno,no,20240627,29,1A,4
07052024023,07052024,Ceno,no,20240627,29,2A,4
07052024024,07052024,Ceno,no,20240627,29,2A,4
07052024025,07052024,Pilo,no,20240627,29,2B,4
07052024026,07052024,Pilo,no,20240627,29,2B,4
07052024027,07052024,Pilo,no,20240627,29,2C,4
07052024028,07052024,Pilo,no,20240627,29,2D,4
07052024029,07052024,Pilo,no,20240627,29,2C,4
07052024030,07052024,Pilo,no,20240627,29,2C,4
07052024031,07052024,Pilo,no,20240627,29,2D,4
07052024032,07052024,Pilo,no,20240627,29,2C,4
07052024033,07052024,Pilo,no,20240627,29,2C,4
07052024035,07052024,Pilo,no,20240627,29,2C,4
07052024036,07052024,Pilo,no,20240627,29,2A,4
07052024037,07052024,Co_Inoc,no,20240627,29,1D,4
07052024038,07052024,Co_Inoc,no,20240627,29,1D,4
07052024039,07052024,Co_Inoc,no,20240627,29,2B,4
07052024040,07052024,Co_Inoc,no,20240627,29,2B,4
07052024041,07052024,Co_Inoc,no,20240627,29,2B,4
07052024042,07052024,Co_Inoc,no,20240627,29,2B,4
07052024043,07052024,Co_Inoc,no,20240627,29,2C,4
07052024044,07052024,Co_Inoc,no,20240627,29,2A,4
07052024045,07052024,Co_Inoc,no,20240627,29,2B,4
07052024046,07052024,Co_Inoc,no,20240627,29,2C,4
07052024047,07052024,Co_Inoc,no,20240627,29,2A,4
07052024048,07052024,Co_Inoc,no,20240627,29,1A,4
07052024001,07052024,Control,yes,20240702,35,2C,4
07052024002,07052024,Control,no,20240702,35,2D,4
07052024003,07052024,Control,no,20240702,35,2D,4
07052024005,07052024,Control,no,20240702,35,2B,4
07052024006,07052024,Control,no,20240702,35,1B,4
07052024007,07052024,Control,no,20240702,35,1D,4
07052024008,07052024,Control,no,20240702,35,2A,4
07052024009,07052024,Control,no,20240702,35,1B,4
07052024010,07052024,Control,no,20240702,35,2C,4
07052024011,07052024,Control,no,20240702,35,3A,4
07052024012,07052024,Control,no,20240702,35,2B,4
07052024013,07052024,Ceno,no,20240702,35,2C,4
07052024014,07052024,Ceno,no,20240702,35,2A,4
07052024015,07052024,Ceno,no,20240702,35,1A,4
07052024016,07052024,Ceno,no,20240702,35,2A,4
07052024017,07052024,Ceno,no,20240702,35,2B,4
07052024018,07052024,Ceno,no,20240702,35,2A,4
07052024019,07052024,Ceno,no,20240702,35,1D,4
07052024020,07052024,Ceno,no,20240702,35,2A,4
07052024021,07052024,Ceno,no,20240702,35,2A,4
07052024022,07052024,Ceno,no,20240702,35,1A,4
07052024023,07052024,Ceno,no,20240702,35,2A,4
07052024024,07052024,Ceno,no,20240702,35,2A,4
07052024025,07052024,Pilo,no,20240702,35,2C,4
07052024026,07052024,Pilo,no,20240702,35,2C,4
07052024027,07052024,Pilo,no,20240702,35,2C,4
07052024028,07052024,Pilo,no,20240702,35,2D,4
07052024029,07052024,Pilo,no,20240702,35,2D,4
07052024030,07052024,Pilo,no,20240702,35,2C,4
07052024031,07052024,Pilo,no,20240702,35,3A,4
07052024032,07052024,Pilo,no,20240702,35,2D,4
07052024033,07052024,Pilo,no,20240702,35,2D,4
07052024035,07052024,Pilo,no,20240702,35,2D,4
07052024036,07052024,Pilo,no,20240702,35,2B,4
07052024037,07052024,Co_Inoc,no,20240702,35,1D,4
07052024038,07052024,Co_Inoc,no,20240702,35,2A,4
07052024039,07052024,Co_Inoc,no,20240702,35,2B,4
07052024040,07052024,Co_Inoc,no,20240702,35,2B,4
07052024041,07052024,Co_Inoc,no,20240702,35,2B,4
07052024042,07052024,Co_Inoc,no,20240702,35,2B,4
07052024043,07052024,Co_Inoc,no,20240702,35,2D,4
07052024044,07052024,Co_Inoc,no,20240702,35,2B,4
07052024045,07052024,Co_Inoc,no,20240702,35,2C,4
07052024046,07052024,Co_Inoc,no,20240702,35,2C,4
07052024047,07052024,Co_Inoc,no,20240702,35,2A,4
07052024048,07052024,Co_Inoc,no,20240702,35,1B,4
07052024001,07052024,Control,yes,20240704,37,2C,5
07052024002,07052024,Control,no,20240704,37,2D,5
07052024003,07052024,Control,no,20240704,37,2D,5
07052024005,07052024,Control,no,20240704,37,2B,5
07052024006,07052024,Control,no,20240704,37,1C,5
07052024007,07052024,Control,no,20240704,37,1D,5
07052024008,07052024,Control,no,20240704,37,2A,5
07052024009,07052024,Control,no,20240704,37,1B,5
07052024010,07052024,Control,no,20240704,37,2C,5
07052024011,07052024,Control,no,20240704,37,3A,5
07052024012,07052024,Control,no,20240704,37,2C,5
07052024013,07052024,Ceno,no,20240704,37,2C,5
07052024014,07052024,Ceno,no,20240704,37,2A,5
07052024015,07052024,Ceno,no,20240704,37,1A,5
07052024016,07052024,Ceno,no,20240704,37,2A,5
07052024017,07052024,Ceno,no,20240704,37,2B,5
07052024018,07052024,Ceno,no,20240704,37,2A,5
07052024019,07052024,Ceno,no,20240704,37,1D,5
07052024020,07052024,Ceno,no,20240704,37,2A,5
07052024021,07052024,Ceno,no,20240704,37,2A,5
07052024022,07052024,Ceno,no,20240704,37,1B,5
07052024023,07052024,Ceno,no,20240704,37,2A,5
07052024024,07052024,Ceno,no,20240704,37,2A,5
07052024025,07052024,Pilo,no,20240704,37,2C,5
07052024026,07052024,Pilo,no,20240704,37,2C,5
07052024027,07052024,Pilo,no,20240704,37,2D,5
07052024028,07052024,Pilo,no,20240704,37,3A,5
07052024029,07052024,Pilo,no,20240704,37,2D,5
07052024030,07052024,Pilo,no,20240704,37,2D,5
07052024031,07052024,Pilo,no,20240704,37,3A,5
07052024032,07052024,Pilo,no,20240704,37,2D,5
07052024033,07052024,Pilo,no,20240704,37,2D,5
07052024035,07052024,Pilo,no,20240704,37,2D,5
07052024036,07052024,Pilo,no,20240704,37,2B,5
07052024037,07052024,Co_Inoc,no,20240704,37,2A,5
07052024038,07052024,Co_Inoc,no,20240704,37,2A,5
07052024039,07052024,Co_Inoc,no,20240704,37,2B,5
07052024040,07052024,Co_Inoc,no,20240704,37,2C,5
07052024041,07052024,Co_Inoc,no,20240704,37,2B,5
07052024042,07052024,Co_Inoc,no,20240704,37,2B,5
07052024043,07052024,Co_Inoc,no,20240704,37,2D,5
07052024044,07052024,Co_Inoc,no,20240704,37,2C,5
07052024045,07052024,Co_Inoc,no,20240704,37,2C,5
07052024046,07052024,Co_Inoc,no,20240704,37,2C,5
07052024047,07052024,Co_Inoc,no,20240704,37,2B,5
07052024048,07052024,Co_Inoc,no,20240704,37,1B,5
07052024001,07052024,Control,yes,20240709,42,2D,5
07052024002,07052024,Control,no,20240709,42,3A,5
07052024003,07052024,Control,no,20240709,42,2D,5
07052024005,07052024,Control,no,20240709,42,2C,5
07052024006,07052024,Control,no,20240709,42,1C,5
07052024007,07052024,Control,no,20240709,42,1D,5
07052024008,07052024,Control,no,20240709,42,2B,5
07052024009,07052024,Control,no,20240709,42,1C,5
07052024010,07052024,Control,no,20240709,42,2D,5
07052024011,07052024,Control,no,20240709,42,3A,5
07052024012,07052024,Control,no,20240709,42,2C,5
07052024013,07052024,Ceno,no,20240709,42,2D,5
07052024014,07052024,Ceno,no,20240709,42,2A,5
07052024015,07052024,Ceno,no,20240709,42,1A,5
07052024016,07052024,Ceno,no,20240709,42,2A,5
07052024017,07052024,Ceno,no,20240709,42,2B,5
07052024018,07052024,Ceno,no,20240709,42,2A,5
07052024019,07052024,Ceno,no,20240709,42,1D,5
07052024020,07052024,Ceno,no,20240709,42,2A,5
07052024021,07052024,Ceno,no,20240709,42,2A,5
07052024022,07052024,Ceno,no,20240709,42,1B,5
07052024023,07052024,Ceno,no,20240709,42,2A,5
07052024024,07052024,Ceno,no,20240709,42,2A,5
07052024025,07052024,Pilo,no,20240709,42,2D,5
07052024026,07052024,Pilo,no,20240709,42,2C,5
07052024027,07052024,Pilo,no,20240709,42,2D,5
07052024028,07052024,Pilo,no,20240709,42,3A,5
07052024029,07052024,Pilo,no,20240709,42,3A,5
07052024030,07052024,Pilo,no,20240709,42,2D,5
07052024031,07052024,Pilo,no,20240709,42,3A,5
07052024032,07052024,Pilo,no,20240709,42,2D,5
07052024033,07052024,Pilo,no,20240709,42,2D,5
07052024035,07052024,Pilo,no,20240709,42,2D,5
07052024036,07052024,Pilo,no,20240709,42,2B,5
07052024037,07052024,Co_Inoc,no,20240709,42,2A,5
07052024038,07052024,Co_Inoc,no,20240709,42,2A,5
07052024039,07052024,Co_Inoc,no,20240709,42,2C,5
07052024040,07052024,Co_Inoc,no,20240709,42,2C,5
07052024041,07052024,Co_Inoc,no,20240709,42,2B,5
07052024042,07052024,Co_Inoc,no,20240709,42,2C,5
07052024043,07052024,Co_Inoc,no,20240709,42,2D,5
07052024044,07052024,Co_Inoc,no,20240709,42,2C,5
07052024045,07052024,Co_Inoc,no,20240709,42,2C,5
07052024046,07052024,Co_Inoc,no,20240709,42,2D,5
07052024047,07052024,Co_Inoc,no,20240709,42,2B,5
07052024048,07052024,Co_Inoc,no,20240709,42,1B,5
07052024001,07052024,Control,yes,20240711,44,2D,6
07052024002,07052024,Control,no,20240711,44,3A,6
07052024003,07052024,Control,no,20240711,44,3A,6
07052024005,07052024,Control,no,20240711,44,2C,6
07052024006,07052024,Control,no,20240711,44,1C,6
07052024007,07052024,Control,no,20240711,44,1D,6
07052024008,07052024,Control,no,20240711,44,2B,6
07052024009,07052024,Control,no,20240711,44,1C,6
07052024010,07052024,Control,no,20240711,44,2D,6
07052024011,07052024,Control,no,20240711,44,3A,6
07052024012,07052024,Control,no,20240711,44,2C,6
07052024013,07052024,Ceno,no,20240711,44,2D,6
07052024014,07052024,Ceno,no,20240711,44,2A,6
07052024015,07052024,Ceno,no,20240711,44,1A,6
07052024016,07052024,Ceno,no,20240711,44,2A,6
07052024017,07052024,Ceno,no,20240711,44,2B,6
07052024018,07052024,Ceno,no,20240711,44,2B,6
07052024019,07052024,Ceno,no,20240711,44,1D,6
07052024020,07052024,Ceno,no,20240711,44,2A,6
07052024021,07052024,Ceno,no,20240711,44,2A,6
07052024022,07052024,Ceno,no,20240711,44,1B,6
07052024023,07052024,Ceno,no,20240711,44,2B,6
07052024024,07052024,Ceno,no,20240711,44,2A,6
07052024025,07052024,Pilo,no,20240711,44,2D,6
07052024026,07052024,Pilo,no,20240711,44,2D,6
07052024027,07052024,Pilo,no,20240711,44,3A,6
07052024028,07052024,Pilo,no,20240711,44,3A,6
07052024029,07052024,Pilo,no,20240711,44,3A,6
07052024030,07052024,Pilo,no,20240711,44,2D,6
07052024031,07052024,Pilo,no,20240711,44,3A,6
07052024032,07052024,Pilo,no,20240711,44,2D,6
07052024033,07052024,Pilo,no,20240711,44,3A,6
07052024035,07052024,Pilo,no,20240711,44,2D,6
07052024036,07052024,Pilo,no,20240711,44,2B,6
07052024037,07052024,Co_Inoc,no,20240711,44,2A,6
07052024038,07052024,Co_Inoc,no,20240711,44,2A,6
07052024039,07052024,Co_Inoc,no,20240711,44,2C,6
07052024040,07052024,Co_Inoc,no,20240711,44,2D,6
07052024041,07052024,Co_Inoc,no,20240711,44,2B,6
07052024042,07052024,Co_Inoc,no,20240711,44,2C,6
07052024043,07052024,Co_Inoc,no,20240711,44,3A,6
